protein_name,dengue
QTX92481.1,dengue virus type 1
XPF59474.1,dengue virus type 1
WYF20614.1,dengue virus type 1
AHI43706.1,dengue virus type 1
QTX92857.1,dengue virus type 1
XPF59546.1,dengue virus type 1
ACA49086.1,dengue virus type 1
WHS26983.1,dengue virus type 1
WHS27013.1,dengue virus type 1
XPF59916.1,dengue virus type 1
WHS26962.1,dengue virus type 1
WHS26961.1,dengue virus type 1
QHD26418.1,dengue virus type 1
WCZ55312.2,dengue virus type 1
XLZ96995.1,dengue virus type 1
BDB33210.1,dengue virus type 1
AHF50481.1,dengue virus type 1
WHS26843.1,dengue virus type 1
WKC20943.1,dengue virus type 1
QCE20686.1,dengue virus type 1
WJJ08425.1,dengue virus type 1
AHI43738.1,dengue virus type 1
ACY70667.1,dengue virus type 1
QTX92472.1,dengue virus type 1
ACY70673.1,dengue virus type 1
ACY70631.1,dengue virus type 1
WCZ55232.2,dengue virus type 1
WJZ46824.1,dengue virus type 1
XCM77319.1,dengue virus type 1
WHS26943.1,dengue virus type 1
XLZ97021.1,dengue virus type 1
WCZ55311.2,dengue virus type 1
XPF59463.1,dengue virus type 1
QTX92630.1,dengue virus type 1
QIC53485.1,dengue virus type 1
ACA48744.1,dengue virus type 1
AKL81144.1,dengue virus type 1
UPY82051.1,dengue virus type 1
ABG75763.1,dengue virus type 1
QHD26473.1,dengue virus type 1
QPZ88407.1,dengue virus type 1
AWV55251.1,dengue virus type 1
ACL99110.1,dengue virus type 1
AKC89102.1,dengue virus type 1
QPK41407.1,dengue virus type 1
QFS19204.1,dengue virus type 1
XPF59652.1,dengue virus type 1
WVN40375.1,dengue virus type 1
ADI80632.1,dengue virus type 1
ATP66560.1,dengue virus type 1
WKC20797.1,dengue virus type 1
WJZ47316.1,dengue virus type 1
XPF59944.1,dengue virus type 1
AEF01499.1,dengue virus type 1
XPF60019.1,dengue virus type 1
XUH89061.1,dengue virus type 1
XLZ96990.1,dengue virus type 1
ADI80633.1,dengue virus type 1
ABW82114.1,dengue virus type 1
ADI80640.1,dengue virus type 1
WJZ46830.1,dengue virus type 1
XPF59838.1,dengue virus type 1
WCZ55315.2,dengue virus type 1
ACW82975.1,dengue virus type 1
QTX92869.1,dengue virus type 1
WJZ47149.1,dengue virus type 1
QTX92673.1,dengue virus type 1
ACL99162.1,dengue virus type 1
AHG23193.1,dengue virus type 1
WYF20646.1,dengue virus type 1
XRY74912.1,dengue virus type 1
XPF59977.1,dengue virus type 1
WVN40614.1,dengue virus type 1
XPF59724.1,dengue virus type 1
WJJ08412.1,dengue virus type 1
YBP09187.1,dengue virus type 1
XLZ96988.1,dengue virus type 1
BAP91045.1,dengue virus type 1
ACA49069.1,dengue virus type 1
QFS19176.1,dengue virus type 1
QHD26404.1,dengue virus type 1
ACJ04255.1,dengue virus type 1
ACW82942.1,dengue virus type 1
WPO12944.1,dengue virus type 1
ACW82992.1,dengue virus type 1
UNZ79643.1,dengue virus type 1
AKL81166.1,dengue virus type 1
USW91912.1,dengue virus type 1
AHI43717.1,dengue virus type 1
XLZ96962.1,dengue virus type 1
ADI80654.1,dengue virus type 1
QIC53472.1,dengue virus type 1
QMT58604.1,dengue virus type 1
AFD28526.1,dengue virus type 1
XPF60254.1,dengue virus type 1
QPZ88414.1,dengue virus type 1
WKC20859.1,dengue virus type 1
XIF04102.1,dengue virus type 1
WHS27041.1,dengue virus type 1
WJZ47081.1,dengue virus type 1
UPY82064.1,dengue virus type 1
AHG06307.1,dengue virus type 1
ACQ44337.1,dengue virus type 1
XPF59540.1,dengue virus type 1
URK26124.1,dengue virus type 1
WVN40495.1,dengue virus type 1
XPF60241.1,dengue virus type 1
XPF60301.1,dengue virus type 1
YBG70295.1,dengue virus type 1
ACO06208.1,dengue virus type 1
XPF60077.1,dengue virus type 1
XRY74897.1,dengue virus type 1
QTX92711.1,dengue virus type 1
WYF20633.1,dengue virus type 1
AFN54942.1,dengue virus type 1
ACA49085.1,dengue virus type 1
WKC20834.1,dengue virus type 1
UEK36472.1,dengue virus type 1
ACQ44357.1,dengue virus type 1
WVH32844.1,dengue virus type 1
XPF60153.1,dengue virus type 1
XPF59824.1,dengue virus type 1
AHC98436.1,dengue virus type 1
ACL99192.1,dengue virus type 1
ACH61737.1,dengue virus type 1
XPF59816.1,dengue virus type 1
WJJ08497.1,dengue virus type 1
XPF59647.1,dengue virus type 1
AHI43718.1,dengue virus type 1
XPF60186.1,dengue virus type 1
WJZ47236.1,dengue virus type 1
QNL13535.1,dengue virus type 1
ABW82081.1,dengue virus type 1
BBG62289.1,dengue virus type 1
QTX92417.1,dengue virus type 1
QMT58614.1,dengue virus type 1
WRW12836.1,dengue virus type 1
WJZ46876.1,dengue virus type 1
QPB40127.1,dengue virus type 1
YDE81690.1,dengue virus type 1
AQV12223.1,dengue virus type 1
QTX92483.1,dengue virus type 1
WHS26956.1,dengue virus type 1
WNH19852.1,dengue virus type 1
WJZ46983.1,dengue virus type 1
XPF60139.1,dengue virus type 1
WJZ47247.1,dengue virus type 1
XPF60324.1,dengue virus type 1
QTX92832.1,dengue virus type 1
WGD00815.1,dengue virus type 1
AUZ41802.1,dengue virus type 1
AQV12343.1,dengue virus type 1
QHD26373.1,dengue virus type 1
ACA48876.1,dengue virus type 1
WHS26910.1,dengue virus type 1
WYF20600.1,dengue virus type 1
XPF59912.1,dengue virus type 1
QFS19218.1,dengue virus type 1
WJJ08443.1,dengue virus type 1
QIC53504.1,dengue virus type 1
WME20522.1,dengue virus type 1
ACD13369.1,dengue virus type 1
WJZ47074.1,dengue virus type 1
YBP09155.1,dengue virus type 1
WYF20647.1,dengue virus type 1
WJZ47280.1,dengue virus type 1
WJZ47069.1,dengue virus type 1
AQV12253.1,dengue virus type 1
QQC97222.1,dengue virus type 1
XIF04099.1,dengue virus type 1
ACJ04287.1,dengue virus type 1
WKC20785.1,dengue virus type 1
ACI48993.1,dengue virus type 1
XPF59968.1,dengue virus type 1
WFP46134.1,dengue virus type 1
WJJ08382.1,dengue virus type 1
ACA48975.1,dengue virus type 1
XPF60164.1,dengue virus type 1
YBU65588.1,dengue virus type 1
XHB72394.1,dengue virus type 1
QTX92639.1,dengue virus type 1
XUH89051.1,dengue virus type 1
WMS77808.1,dengue virus type 1
QHD26425.1,dengue virus type 1
AHI43710.1,dengue virus type 1
ACW82996.1,dengue virus type 1
WJZ47085.1,dengue virus type 1
UPY82032.1,dengue virus type 1
QTX92519.1,dengue virus type 1
AIG59667.1,dengue virus type 1
WYF20595.1,dengue virus type 1
WPT88359.1,dengue virus type 1
QTX92798.1,dengue virus type 1
QHD26371.1,dengue virus type 1
WJZ47038.1,dengue virus type 1
AKL81159.1,dengue virus type 1
QIS48855.1,dengue virus type 1
WVN40619.1,dengue virus type 1
QTX92442.1,dengue virus type 1
QHD26354.1,dengue virus type 1
WYF20642.1,dengue virus type 1
AHI43745.1,dengue virus type 1
WMM36220.1,dengue virus type 1
WHS04838.1,dengue virus type 1
QTX92876.1,dengue virus type 1
AEV54605.1,dengue virus type 1
AHG06322.1,dengue virus type 1
XPF59825.1,dengue virus type 1
WVN40561.1,dengue virus type 1
XUM16013.1,dengue virus type 1
QTX92609.1,dengue virus type 1
WCZ55243.2,dengue virus type 1
ACL99191.1,dengue virus type 1
WRW12831.1,dengue virus type 1
WKC20824.1,dengue virus type 1
UIZ00634.1,dengue virus type 1
WDZ68195.1,dengue virus type 1
BBH51315.1,dengue virus type 1
WYF20662.1,dengue virus type 1
XPF60183.1,dengue virus type 1
ACY70725.1,dengue virus type 1
UDE31773.1,dengue virus type 1
XPF59953.1,dengue virus type 1
QPC96820.1,dengue virus type 1
ACY70735.1,dengue virus type 1
XXH95388.1,dengue virus type 1
XPF59908.1,dengue virus type 1
QMW69350.1,dengue virus type 1
WKC20841.1,dengue virus type 1
XHB72381.1,dengue virus type 1
WJJ08439.1,dengue virus type 1
WMM36236.1,dengue virus type 1
QHD26437.1,dengue virus type 1
AHG06330.1,dengue virus type 1
XPF59857.1,dengue virus type 1
ACJ04190.1,dengue virus type 1
QZE60610.1,dengue virus type 1
XPF60049.1,dengue virus type 1
URK21473.1,dengue virus type 1
QTX92761.1,dengue virus type 1
ACL99170.1,dengue virus type 1
WHS26883.1,dengue virus type 1
WHS26954.1,dengue virus type 1
WHS04865.1,dengue virus type 1
WVN40347.1,dengue virus type 1
WWV57739.1,dengue virus type 1
WJJ08434.1,dengue virus type 1
WLD55680.1,dengue virus type 1
ACS31985.1,dengue virus type 1
AYP74658.1,dengue virus type 1
WJZ46930.1,dengue virus type 1
XPF60296.1,dengue virus type 1
QBK46931.1,dengue virus type 1
WCZ55237.2,dengue virus type 1
QEP41633.1,dengue virus type 1
AQV12180.1,dengue virus type 1
AJQ21337.2,dengue virus type 1
XPF60177.1,dengue virus type 1
WHS26857.1,dengue virus type 1
XPF59734.1,dengue virus type 1
WCZ55281.2,dengue virus type 1
ANN30169.2,dengue virus type 1
ADO97104.1,dengue virus type 1
XUM16018.1,dengue virus type 1
WVN40302.1,dengue virus type 1
AHI43739.1,dengue virus type 1
XPF59690.1,dengue virus type 1
ADI80639.1,dengue virus type 1
QPD98780.1,dengue virus type 1
QVV22270.1,dengue virus type 3
WCZ55309.2,dengue virus type 1
QTX92515.1,dengue virus type 1
QTX92490.1,dengue virus type 1
ACS31936.1,dengue virus type 1
WYF20670.1,dengue virus type 1
XDR01452.1,dengue virus type 1
ACQ44332.1,dengue virus type 1
AHG23210.1,dengue virus type 1
ACL99189.1,dengue virus type 1
ACY70729.1,dengue virus type 1
XXL24460.1,dengue virus type 1
WKC20814.1,dengue virus type 1
WRW12848.1,dengue virus type 1
WJZ47250.1,dengue virus type 1
WVN40553.1,dengue virus type 1
XPF60035.1,dengue virus type 1
QFS19156.1,dengue virus type 1
XPF59723.1,dengue virus type 1
ACJ04181.1,dengue virus type 1
WJZ47229.1,dengue virus type 1
XPF59867.1,dengue virus type 1
QHD26390.1,dengue virus type 1
XPF59708.1,dengue virus type 1
BBB18822.1,dengue virus type 1
XPF59657.1,dengue virus type 1
XLZ97039.1,dengue virus type 1
QTX92664.1,dengue virus type 1
AAN03441.2,dengue virus type 1
UWM25497.1,dengue virus type 1
ACQ44430.1,dengue virus type 1
AKL81139.1,dengue virus type 1
WCZ55203.1,dengue virus type 1
XPF59470.1,dengue virus type 1
ACS31955.1,dengue virus type 1
YBG70314.1,dengue virus type 1
ACH99680.1,dengue virus type 1
XPF60012.1,dengue virus type 1
AUZ41765.1,dengue virus type 1
XQT73478.1,dengue virus type 1
WLD15561.1,dengue virus type 1
WJZ46832.1,dengue virus type 1
XCB13495.1,dengue virus type 1
ACL99210.1,dengue virus type 1
WJZ47033.1,dengue virus type 1
WKC20798.1,dengue virus type 1
ABC07331.1,dengue virus type 1
XCB13497.1,dengue virus type 1
WHS04861.1,dengue virus type 1
ABW82080.1,dengue virus type 1
QTX92797.1,dengue virus type 1
URK26058.1,dengue virus type 1
XQH47499.1,dengue virus type 1
XDT57230.1,dengue virus type 1
QDG00671.1,dengue virus type 1
XPF59902.1,dengue virus type 1
XQT73531.1,dengue virus type 1
AQV12357.1,dengue virus type 1
WCZ55186.1,dengue virus type 1
WKC20888.1,dengue virus type 1
ALI16134.1,dengue virus type 1
ACQ44338.1,dengue virus type 1
YDE81682.1,dengue virus type 1
WJZ46811.1,dengue virus type 1
XLZ97035.1,dengue virus type 1
XPF59513.1,dengue virus type 1
XUH89057.1,dengue virus type 1
QTX92652.1,dengue virus type 1
QTX92683.1,dengue virus type 1
QTX92555.1,dengue virus type 1
XQT73503.1,dengue virus type 1
URK21466.1,dengue virus type 1
ACJ04262.1,dengue virus type 1
AQV12144.1,dengue virus type 1
QTX92523.1,dengue virus type 1
ACY70601.1,dengue virus type 1
ACD13375.1,dengue virus type 1
QTX92704.1,dengue virus type 1
XLZ97069.1,dengue virus type 1
XPF59471.1,dengue virus type 1
QFS19199.1,dengue virus type 1
XPF59871.1,dengue virus type 1
AUZ41791.1,dengue virus type 1
UAV34194.1,dengue virus type 1
AHG06328.1,dengue virus type 1
WVN40461.1,dengue virus type 1
WJZ46923.1,dengue virus type 1
WAU46415.1,dengue virus type 1
ACL99013.1,dengue virus type 1
UNZ79626.1,dengue virus type 1
WHS26990.1,dengue virus type 1
XPF59716.1,dengue virus type 1
QTX92622.1,dengue virus type 1
QIC53450.1,dengue virus type 1
WHS27036.1,dengue virus type 1
XPF59926.1,dengue virus type 1
WMM36235.1,dengue virus type 1
XRY74911.1,dengue virus type 1
URK26108.1,dengue virus type 1
APW49447.1,dengue virus type 1
ACQ44361.1,dengue virus type 1
UIZ00642.1,dengue virus type 1
WRW12859.1,dengue virus type 1
XDO24412.1,dengue virus type 1
AEF01512.1,dengue virus type 1
AWV55254.1,dengue virus type 1
WYF20594.1,dengue virus type 1
WDZ68193.1,dengue virus type 1
XLZ97014.1,dengue virus type 1
WHS27023.1,dengue virus type 1
ABW82066.1,dengue virus type 1
QTX92073.1,dengue virus type 1
QRI93545.1,dengue virus type 1
XPF59927.1,dengue virus type 1
AQV12351.1,dengue virus type 1
ACA49078.1,dengue virus type 1
WVN40590.1,dengue virus type 1
AKL81150.1,dengue virus type 1
ACJ04272.1,dengue virus type 1
WKC20783.1,dengue virus type 1
WVH32836.1,dengue virus type 1
UAV34191.1,dengue virus type 1
AAW23164.1,dengue virus type 1
BAN63084.1,dengue virus type 1
WCZ55212.2,dengue virus type 1
XPF59904.1,dengue virus type 1
WJZ46909.1,dengue virus type 1
WYF20659.1,dengue virus type 1
AHC98427.1,dengue virus type 1
XPF60011.1,dengue virus type 1
QTX92424.1,dengue virus type 1
QNL13553.1,dengue virus type 1
WJZ46968.1,dengue virus type 1
XPF59801.1,dengue virus type 1
AHG06310.1,dengue virus type 1
WDZ68196.1,dengue virus type 1
ACA48743.1,dengue virus type 1
UIZ00655.1,dengue virus type 1
XPF59855.1,dengue virus type 1
AVY51407.1,dengue virus type 1
QTX92806.1,dengue virus type 1
ACL99185.1,dengue virus type 1
ACQ44436.1,dengue virus type 1
USW91940.1,dengue virus type 1
XHB72366.1,dengue virus type 1
ACY70825.1,dengue virus type 1
WME20534.1,dengue virus type 1
WVN40506.1,dengue virus type 1
QHD26377.1,dengue virus type 1
ACI15872.1,dengue virus type 1
AEV54602.1,dengue virus type 1
AAQ19665.2,dengue virus type 1
AWV55233.1,dengue virus type 1
AFD28514.1,dengue virus type 1
XPF60125.1,dengue virus type 1
WJZ46891.1,dengue virus type 1
AHC08449.1,dengue virus type 1
XPF60211.1,dengue virus type 1
WCZ55325.2,dengue virus type 1
UBI73845.1,dengue virus type 1
XXL24467.1,dengue virus type 1
ACY70664.1,dengue virus type 1
XQT73539.1,dengue virus type 1
XPF60006.1,dengue virus type 1
ABW82084.1,dengue virus type 1
WYF20606.1,dengue virus type 1
XPF60232.1,dengue virus type 1
WVN40447.1,dengue virus type 1
QFS19153.1,dengue virus type 1
AUZ41783.1,dengue virus type 1
XPF59884.1,dengue virus type 1
QDG00670.1,dengue virus type 1
XWS87310.1,dengue virus type 1
AXX75609.1,dengue virus type 1
AHG23209.1,dengue virus type 1
AUN35114.1,dengue virus type 1
QIC53488.1,dengue virus type 1
QTX92482.1,dengue virus type 1
WJZ46947.1,dengue virus type 1
AKL81151.1,dengue virus type 1
AQS22529.1,dengue virus type 1
WME20527.1,dengue virus type 1
QIC53513.1,dengue virus type 1
QHE24271.1,dengue virus type 1
QGW05344.1,dengue virus type 1
QFS19233.1,dengue virus type 1
AHC98424.1,dengue virus type 1
ACY70675.1,dengue virus type 1
XLZ97048.1,dengue virus type 1
APU93590.1,dengue virus type 1
ACA48759.1,dengue virus type 1
AHC98431.1,dengue virus type 1
WKC20926.1,dengue virus type 1
AKL81186.1,dengue virus type 1
YBG70326.1,dengue virus type 1
ACY70628.1,dengue virus type 1
URK26131.1,dengue virus type 1
QHD26384.1,dengue virus type 1
ACY70612.1,dengue virus type 1
ACY70606.1,dengue virus type 1
WJJ08440.1,dengue virus type 1
WJJ08388.1,dengue virus type 1
XLZ96979.1,dengue virus type 1
YBP09169.1,dengue virus type 1
WMM36216.1,dengue virus type 1
ACI15858.1,dengue virus type 1
WYF20626.1,dengue virus type 1
WVN40316.1,dengue virus type 1
AHG06334.1,dengue virus type 1
ACW82924.1,dengue virus type 1
AQV12321.1,dengue virus type 1
URK26111.1,dengue virus type 1
XPF60235.1,dengue virus type 1
ACA48707.1,dengue virus type 1
XPF60291.1,dengue virus type 1
QHZ01388.1,dengue virus type 1
WKC20887.1,dengue virus type 1
ACY70672.1,dengue virus type 1
XOE78886.1,dengue virus type 1
WPV88493.1,dengue virus type 1
QPK41405.1,dengue virus type 1
ACS31916.1,dengue virus type 1
AWV55202.1,dengue virus type 1
AQV12282.1,dengue virus type 1
ACA48981.1,dengue virus type 1
YBQ70430.1,dengue virus type 1
YBQ70414.1,dengue virus type 1
WVN40566.1,dengue virus type 1
WHS04886.1,dengue virus type 1
QTX92865.1,dengue virus type 1
WCZ55272.2,dengue virus type 1
QTX92458.1,dengue virus type 1
AQV12252.1,dengue virus type 1
QUD37220.1,dengue virus type 1
QTX92775.1,dengue virus type 1
AAV28558.1,dengue virus type 1
XIF04090.1,dengue virus type 1
XPF60320.1,dengue virus type 1
QGW42749.1,dengue virus type 1
AWV55242.1,dengue virus type 1
XMF56214.1,dengue virus type 1
AKL81137.1,dengue virus type 1
XQH47503.1,dengue virus type 1
QOU99789.1,dengue virus type 1
WRW12818.1,dengue virus type 1
AAW64441.1,dengue virus type 1
XQT73532.1,dengue virus type 1
XPF60297.1,dengue virus type 1
ANC57579.1,dengue virus type 1
AWV55199.1,dengue virus type 1
XHB72398.1,dengue virus type 1
WHS26991.1,dengue virus type 1
WJZ47050.1,dengue virus type 1
QTX92443.1,dengue virus type 1
WJJ08408.1,dengue virus type 1
AFD28504.1,dengue virus type 1
UAV34175.1,dengue virus type 1
WHS26896.1,dengue virus type 1
AEV54606.1,dengue virus type 1
QPB40130.1,dengue virus type 1
AMN88557.1,dengue virus type 1
WMS77839.1,dengue virus type 1
AHI43696.1,dengue virus type 1
WKC20906.1,dengue virus type 1
QTX92672.1,dengue virus type 1
XPF59780.1,dengue virus type 1
QHD26417.1,dengue virus type 1
WHS26836.1,dengue virus type 1
ACA48769.1,dengue virus type 1
WMS77811.1,dengue virus type 1
XRH76956.1,dengue virus type 1
USW91915.1,dengue virus type 1
WJZ47148.1,dengue virus type 1
QTX92433.1,dengue virus type 1
AAK60418.1,dengue virus type 1
WHS04829.1,dengue virus type 1
QIC53535.1,dengue virus type 1
AWV55244.1,dengue virus type 1
QPC96837.1,dengue virus type 1
WEG86501.1,dengue virus type 1
WJZ46992.1,dengue virus type 1
WJZ46882.1,dengue virus type 1
WEG86522.1,dengue virus type 1
XPF60009.1,dengue virus type 1
QTE20453.1,dengue virus type 1
QGW42871.1,dengue virus type 1
ABK27927.1,dengue virus type 1
UPY82045.1,dengue virus type 1
ACQ44378.1,dengue virus type 1
WJZ46964.1,dengue virus type 1
XXL24439.1,dengue virus type 1
AQV12302.1,dengue virus type 1
XPF59988.1,dengue virus type 1
WJZ46978.1,dengue virus type 1
WLD15635.1,dengue virus type 1
XXL24466.1,dengue virus type 1
AQV12168.1,dengue virus type 1
QTX92777.1,dengue virus type 1
ACL99180.1,dengue virus type 1
ACW82920.1,dengue virus type 1
WJX08489.1,dengue virus type 1
XPF59651.1,dengue virus type 1
AEH41456.1,dengue virus type 1
YBZ63806.1,dengue virus type 1
WHS26833.1,dengue virus type 1
QIC53538.1,dengue virus type 1
AHF45715.1,dengue virus type 1
WJZ47279.1,dengue virus type 1
QIC53520.1,dengue virus type 1
AQV12166.1,dengue virus type 1
XUH89047.1,dengue virus type 1
WKC20947.1,dengue virus type 1
ADK26437.1,dengue virus type 1
WJJ08446.1,dengue virus type 1
XHB72370.1,dengue virus type 1
WKC20857.1,dengue virus type 1
WHS04828.1,dengue virus type 1
AHF45708.1,dengue virus type 1
ANJ60727.1,dengue virus type 1
WJZ46987.1,dengue virus type 1
WHS04875.1,dengue virus type 1
WGD00833.1,dengue virus type 1
WCZ55283.2,dengue virus type 1
ACL99081.1,dengue virus type 1
YBP09171.1,dengue virus type 1
